Species,Sample,Image,Event,Tank,Treatment,size..mm.,Date,Month
Hydrobia,SF131,12,2,C3,amb,4.387590361,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,3.89686747,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,3.799036145,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,5.012650602,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,3.419156627,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,4.001686747,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,4.130963855,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,3.438795181,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,4.060481928,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,2.987590361,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,3.116626506,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,2.882168675,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,2.353855422,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,4.012409639,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,2.98373494,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,2.495421687,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,2.740722892,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,2.680240964,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,3.014216867,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,4.477951807,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,4.032289157,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,4.509759036,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,3.857108434,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,3.325903614,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,3.754939759,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,5.206024096,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,3.770240964,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,3.996746988,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,3.582048193,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,4.269638554,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,4.161566265,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,4.381204819,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,3.786626506,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,2.967710843,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,4.487951807,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,3.874096386,2022-05-24,May
Hydrobia,SF131,12,2,C3,amb,3.771084337,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,2.164216867,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,3.596626506,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,3.125421687,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,3.374457831,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,3.776144578,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,3.518072289,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,2.395421687,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,4.583975904,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,3.506746988,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,4.377228916,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,3.676987952,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,2.37686747,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,3.587228916,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,4.03373494,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,3.864457831,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,2.789156627,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,4.088795181,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,4.343373494,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,4.072289157,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,4.12060241,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,4.066385542,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,2.660240964,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,3.635060241,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,4.563975904,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,4.276385542,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,4.591445783,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,3.378915663,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,4.137349398,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,4.181204819,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,4.111445783,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,2.439759036,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,4.456987952,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,3.35939759,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,3.428433735,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,3.016626506,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,3.941445783,2022-05-24,May
Hydrobia,SF131,13,2,C3,amb,4.25,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,4.593855422,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,3.578915663,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,4.090481928,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,3.924819277,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,4.158313253,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,3.97060241,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,3.863373494,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,4.293012048,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,3.045662651,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,5.556626506,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,4.161204819,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,4.501686747,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,3.039638554,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,2.228915663,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,2.36253012,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,2.00253012,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,1.714216867,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,2.195421687,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,2.40313253,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,2.709638554,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,3.135903614,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,2.824698795,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,3.955542169,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,2.339879518,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,3.867831325,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,1.551204819,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,2.879518072,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,4.049277108,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,3.976024096,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,3.904819277,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,4.241084337,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,3.258674699,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,2.963855422,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,4.54939759,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,3.890240964,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,4.052289157,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,3.496987952,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,3.294337349,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,1.783253012,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,1.630963855,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,3.113012048,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,4.514578313,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,5.545903614,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,4.776024096,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,3.899879518,2022-05-24,May
Hydrobia,SF131,14,2,C3,amb,5.398072289,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,4.006506024,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,3.585903614,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,3.712891566,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,2.050361446,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,3.588072289,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,3.986506024,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,4.170963855,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,2.873012048,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,4.276626506,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,3.12626506,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,3.541566265,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,3.903493976,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,3.938433735,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,3.584337349,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,4.260120482,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,5.542771084,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,4.421325301,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,3.091084337,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,2.792168675,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,3.511204819,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,3.92746988,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,4.626506024,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,2.494096386,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,4.092289157,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,3.031325301,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,3.349036145,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,4.145180723,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,3.308433735,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,2.973373494,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,3.883373494,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,4.152289157,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,4.328795181,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,3.416144578,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,4.825783133,2022-05-24,May
Hydrobia,SF131,15,2,C3,amb,3.748795181,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,3.298072289,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.488192771,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,3.062289157,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.470240964,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.471927711,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.82060241,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,3.134457831,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.380240964,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.26626506,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.578313253,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,3.072289157,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.375421687,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,1.488433735,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,1.751084337,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.671686747,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.130722892,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.885301205,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.536385542,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.021807229,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.674578313,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,1.914819277,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.612289157,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.457831325,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.952650602,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,1.858313253,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,3.602409639,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.891325301,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.730120482,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.07626506,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,3.958554217,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,3.026385542,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.719518072,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,3.022168675,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,4.390481928,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,4.057228916,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.42626506,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.784698795,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,3.120481928,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,1.361084337,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.715542169,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.18746988,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,2.137710843,2022-05-24,May
Hydrobia,SF131,16,2,C3,amb,3.773855422,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,3.777831325,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,3.319156627,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,2.385903614,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,2.251204819,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,2.408554217,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,3.490120482,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,2.361566265,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,2.708915663,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,2.648072289,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,1.888313253,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,1.976746988,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,2.192771084,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,2.377831325,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,1.767951807,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,2.542650602,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,2.640722892,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,3.91746988,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,2.655542169,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,2.735421687,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,2.143373494,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,1.654216867,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,1.958554217,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,2.864819277,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,3.723012048,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,2.796144578,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,3.694216867,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,3.055903614,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,3.541566265,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,2.846385542,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,2.187349398,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,3.038674699,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,2.538433735,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,2.407349398,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,3.232409639,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,1.62686747,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,1.865421687,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,2.597831325,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,3.301807229,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,3.097831325,2022-05-24,May
Hydrobia,SF131,17,2,C3,amb,1.714457831,2022-05-24,May
Hydrobia,SF131,19,2,C3,amb,1.800963855,2022-05-24,May
Hydrobia,SF131,19,2,C3,amb,2.024939759,2022-05-24,May
Hydrobia,SF131,19,2,C3,amb,2.436626506,2022-05-24,May
Hydrobia,SF131,19,2,C3,amb,2.575662651,2022-05-24,May
Hydrobia,SF131,19,2,C3,amb,2.032168675,2022-05-24,May
Hydrobia,SF131,19,2,C3,amb,1.957951807,2022-05-24,May
Hydrobia,SF131,19,2,C3,amb,2.385662651,2022-05-24,May
Hydrobia,SF131,19,2,C3,amb,2.05373494,2022-05-24,May
Hydrobia,SF131,19,2,C3,amb,3.197710843,2022-05-24,May
Hydrobia,SF131,19,2,C3,amb,2.603493976,2022-05-24,May
Hydrobia,SF131,19,2,C3,amb,2.703614458,2022-05-24,May
Hydrobia,SF131,19,2,C3,amb,2.317349398,2022-05-24,May
Hydrobia,SF131,19,2,C3,amb,2.565421687,2022-05-24,May
Hydrobia,SF131,19,2,C3,amb,2.665903614,2022-05-24,May
Hydrobia,SF131,19,2,C3,amb,3.337951807,2022-05-24,May
Hydrobia,SF131,19,2,C3,amb,2.556024096,2022-05-24,May
Hydrobia,SF131,19,2,C3,amb,2.165542169,2022-05-24,May
Hydrobia,SF131,19,2,C3,amb,2.275421687,2022-05-24,May
Hydrobia,SF131,19,2,C3,amb,4.325301205,2022-05-24,May
Hydrobia,SF131,19,2,C3,amb,3.326506024,2022-05-24,May
Hydrobia,SF114,1,1,D3,NA,5.032650602,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,5.35373494,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,3.18,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,3.097108434,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,3.355421687,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,4.47373494,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,4.221566265,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,4.145662651,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,4.78313253,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,3.646506024,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,4.143614458,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,3.757951807,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,3.873493976,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,2.726626506,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,4.581204819,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,2.65686747,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,3.997349398,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,2.727951807,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,3.098313253,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,2.698192771,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,3.32686747,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,3.252289157,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,3.076385542,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,2.865662651,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,3.503614458,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,3.183373494,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,4.063253012,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,3.717831325,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,2.66,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,4.051325301,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,3.546024096,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,2.896987952,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,3.239156627,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,4.086626506,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,2.215060241,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,3.104578313,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,4.226506024,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,3.855903614,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,3.837349398,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,4.852650602,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,1.92253012,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,2.11313253,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,4.335783133,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,3.165783133,2022-04-25,April
Hydrobia,SF114,1,1,D3,NA,5.304216867,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.901445783,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.674457831,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.127228916,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.852650602,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,4.333373494,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.661686747,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,4.35313253,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.160361446,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,1.544939759,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.466385542,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,4.173373494,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,2.901807229,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,4.321927711,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,4.546746988,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.883373494,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.122771084,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,2.570240964,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.580722892,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,4.442289157,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,4.388192771,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,4.138554217,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.654698795,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,4.114939759,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.293253012,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,4.228795181,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.892891566,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.807108434,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.686626506,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.705060241,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.931807229,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,2.87313253,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.861566265,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,2.496144578,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.465301205,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.607710843,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,5.133373494,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,4.23373494,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,2.948192771,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.392168675,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.532168675,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.704819277,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,4.178795181,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,4.151566265,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.688674699,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,3.091325301,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,2.808795181,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,5.534337349,2022-04-25,April
Hydrobia,SF114,2,1,D3,NA,5.496626506,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,4.905783133,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.693373494,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,2.708915663,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.299879518,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,4.012289157,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,4.017349398,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,4.165060241,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.620120482,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.725180723,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,4.595903614,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.186024096,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,4.032409639,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,4.394819277,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,4.003614458,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.952048193,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,4.434698795,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.04626506,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.410843373,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.330361446,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.438554217,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,5.166024096,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.112168675,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.366385542,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.26060241,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,4.556144578,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.268313253,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.24686747,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.878915663,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.405542169,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.716385542,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.205301205,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,2.650120482,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.860722892,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,4.708072289,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,5.18939759,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.58060241,2022-04-25,April
Hydrobia,SF114,3,1,D3,NA,3.529036145,2022-04-25,April
